date,DUPONT DE NEMOURS INC_original,SPDR S&P 500 ETF TRUST_original,DUPONT DE NEMOURS INC_smoothed,SPDR S&P 500 ETF TRUST_smoothed,Estimated_DUPONT DE NEMOURS INC_original,Estimated_DUPONT DE NEMOURS INC_smoothed,spread_original,spread_smoothed,z_score,hedge_ratio,intercept,side
2017-03-22,78.6614,205.472,79.6312246375115,206.79372996282538,79.12939230624357,79.63616945400501,-0.4679923062435744,-0.00494481649352102,-2.029638244399263,-0.3834195804096986,-0.34740428030198806,-1.0
2017-03-23,79.9624,205.232,79.6974597100092,206.4813839702603,79.2096004229758,79.68968713599729,0.7527995770242057,0.007772574011909283,1.0395918521104583,-0.3842587422675709,-0.34741022991768483,0.0
2017-03-24,79.0238,205.089,79.56272776800736,206.20290717620824,79.13566101123709,79.56358644192649,-0.11186101123709447,-0.0008586739191244197,-0.8378652090589059,-0.3841661494147661,-0.347409593912117,
2017-03-27,80.1996,204.87,79.6901022144059,205.9363257409666,79.26944615978103,79.68022661281871,0.9301538402189746,0.009875601587179705,1.4557918715861997,-0.38522980104121135,-0.34741682046805833,
2017-03-28,81.4259,206.389,80.03726177152471,206.0268605927733,80.16342615936867,80.02337741657747,1.2624738406313276,0.013884354947234778,1.6893967395030491,-0.3867260507871498,-0.34742326345960567,
2017-03-29,81.2742,206.563,80.28464941721977,206.13408847421863,80.44149433349135,80.27518541832346,0.8327056665086441,0.009463998896307668,0.8226303694434511,-0.387746435269874,-0.34742742484036215,
2017-03-30,80.9778,207.213,80.42327953377581,206.3498707793749,80.75544421645078,80.42051104134258,0.22235578354921448,0.002768492433229186,-0.34963607163907495,-0.38804522788099294,-0.3474284115466062,
2017-03-31,80.1672,206.734,80.37206362702065,206.4266966234999,80.49456059015506,80.37542447897864,-0.32736059015506475,-0.003360851957990907,-1.1951094968915164,-0.3876824021045803,-0.3474268734667428,
2017-04-03,79.5585,206.399,80.20935090161652,206.42115729879993,80.2078181326651,80.21639128773468,-0.6493181326651019,-0.007040386118163877,-1.3750761911586968,-0.3869223927969413,-0.34742318176921644,
2017-04-04,79.7388,206.524,80.11524072129322,206.44172583903995,80.15171799000032,80.11992589033187,-0.41291799000031687,-0.004685169038644965,-0.932113249838798,-0.38641657717876826,-0.3474208047323731,
